text,clean_text,label,mentions_dem,mentions_rep
Ted Nugent speaking for Trump vs Beyonce speaking for Hillary. Who are you with?   https://t.co/MKuA19Alie,ted nugent speaking for trump vs beyonce speaking for hillary. who are you with    ,Democrat,['Hillary'],"['Trump', 'Trump']"
"In the end love will trump hate.
It's not the end.
",in the end love will trump hate. it s not the end. ,Democrat,[],['trump']
Voting for  is like asking a dental assistant to perform brain surgery. No offense to dental assistants.   ,voting for  is like asking a dental assistant to perform brain surgery. no offense to dental assistants.   ,Democrat,[],['trump']
"Philadelphia looks like Lollapalooza, a loooooooot of ppl there  ","philadelphia looks like lollapalooza, a loooooooot of ppl there  ",Democrat,[],[]
Why  Trump is a  serial  &amp; a     … https://t.co/MDZLlcI35t,why  trump is a  serial  and; a       ,Democrat,[],"['Trump', 'Trump']"
"A disabled boy was booed at a Trump rally. The next day, he got to meet President Obama. |   https://t.co/FptSpQeQmu","a disabled boy was booed at a trump rally. the next day, he got to meet president obama.     ",Democrat,['Obama'],"['Trump', 'Trump']"
Every member of  community needs to vote for Clinton.  has vowed to take away our rights. Haters won't win!  ,every member of  community needs to vote for clinton.  has vowed to take away our rights. haters won t win   ,Democrat,['Clinton'],[]
Vote for Trump not a devil worshiper ,vote for trump not a devil worshiper ,Democrat,[],['Trump']
Wish I were off on Election Day so I could just read the stories of generations voting together.   ,wish i were off on election day so i could just read the stories of generations voting together.   ,Democrat,[],[]
Inside the election video game that was built to defeat Donald Trump: https://t.co/e4j7a5VBFY  ,inside the election video game that was built to defeat donald trump:   ,Democrat,[],"['Trump', 'Trump', 'Trump', 'Donald', 'Donald']"
Single issue voter - i can't vote for anyone who supports the head of a clinically deranged moron using his own neck.  ,single issue voter - i can t vote for anyone who supports the head of a clinically deranged moron using his own neck.  ,Democrat,[],['Trump']
Dinner fixings for  and    https://t.co/B3ZghNgghW,dinner fixings for  and    ,Democrat,[],[]
"Melania Trump Wants To End Cyber-Bullying... Ummm... That's Her Way Of ""Blinking Twice"" For Help, Right?    https://t.co/ZRsWtNNlo6","melania trump wants to end cyber-bullying... ummm... that s her way of  blinking twice  for help, right     ",Democrat,[],"['Trump', 'Trump']"
We are 7 DAYS out until the biggest election in our lifetime. Commit to voting!    🇺🇸,we are 7 days out until the biggest election in our lifetime. commit to voting       ,Democrat,[],[]
 budget plan is completely insane. https://t.co/4BFlqVQbuQ https://t.co/UPZxNOuUsN   , budget plan is completely insane.     ,Democrat,[],"['Trump', 'Trump', 'Trump']"
"Too stressed between election, Cubs game and Longmire ends after S6
  ","too stressed between election, cubs game and longmire ends after s6   ",Democrat,[],[]
"Praying for America. Go, Vote and don't let the world go up in flames. Vote for Hillary Clinton! ","praying for america. go, vote and don t let the world go up in flames. vote for hillary clinton  ",Democrat,"['Clinton', 'Hillary']",[]
"Good luck  2016 showed the UK what complacency, misinformation &amp; fear can cause. So get out and   ","good luck  2016 showed the uk what complacency, misinformation and; fear can cause. so get out and   ",Democrat,[],[]
 12/2015- Trump: Christie knew about the GW Bridge closure https://t.co/RsuhvGvR9J  @TheRickWilson, 12/2015- trump: christie knew about the gw bridge closure    therickwilson,Democrat,[],"['Trump', 'Trump']"
"It feels great to VOTE!

 
 https://t.co/qvL34kNzNc",it feels great to vote      ,Democrat,[],[]
"Clinton won't face charges for new emails, FBI Director tells congress https://t.co/cPPOL3Ry9h via @HuffPostPol.  ","clinton won t face charges for new emails, fbi director tells congress  via  huffpostpol.  ",Democrat,['Clinton'],['tRump']
Lady Gaga yells 'Black Lives Matter!' during passionate Clinton rally show https://t.co/WyXkoLvdKm ,lady gaga yells  black lives matter   during passionate clinton rally show  ,Democrat,['Clinton'],[]
"The thought of @POTUS Obama having to meet w  on Inauguration Day is HORRIFYING!!!!!!!! @allinwithchris  
",the thought of  potus obama having to meet w  on inauguration day is horrifying          allinwithchris   ,Democrat,['Obama'],['Trump']
"The days before Trump, weren't they great? No tax fraud, sex crimes, racist hate. To get America back, vote HILLARY Nov 8! ","the days before trump, weren t they great  no tax fraud, sex crimes, racist hate. to get america back, vote hillary nov 8  ",Democrat,['HILLARY'],['Trump']
"It's 1:10 AM in Washington DC and Donald Trump is still a major threat to the free world.
And he has small hands.
",it s 1:10 am in washington dc and donald trump is still a major threat to the free world. and he has small hands. ,Democrat,[],"['Trump', 'Trump', 'Donald']"
   https://t.co/89ssDuci1P,   ,Democrat,[],[]
https://t.co/bfHZQv7TEN  ▪  ▪  ▪  ■,            ,Democrat,"['Clinton', 'Kaine']","['Trump', 'trump']"
"
LIVE &gt; TRUMP PENCE Speech Valley Forge
Women DEMAND Macho BIZ MAN TRUMP
For Family Future!
SeeOn https://t.co/DUetMRaUXx https://t.co/QZxD51KJZA", live  gt; trump pence speech valley forge women demand macho biz man trump for family future  seeon  ,Democrat,[],"['TRUMP', 'TRUMP', 'PENCE']"
This election has me fearing for my life: your vote matters today! https://t.co/cwPSDj9fuE  @WeAreTheTempest,this election has me fearing for my life: your vote matters today     wearethetempest,Democrat,[],[]
"May God Continue To Bless America After This Terrible Election And The Awful Nominees Some Chose To Embrace!

 https://t.co/zIovmV8Ue3",may god continue to bless america after this terrible election and the awful nominees some chose to embrace    ,Democrat,['Hillary'],['Trump']
Ru STILL  Here's 1 more measured &amp; well thought out explanation why  is unfit.   https://t.co/glEB3MJhd1,ru still  here s 1 more measured and; well thought out explanation why  is unfit.   ,Democrat,[],"['Trump', 'Trump']"
" 

No criminality in Clinton emails - FBI - https://t.co/5EujhCHBEA",   no criminality in clinton emails - fbi - ,Democrat,['Clinton'],[]
"Opinion | How You Can Fight Donald Trump Right Now - The New York Times
 
 https://t.co/bJgEF44O9m",opinion   how you can fight donald trump right now - the new york times    ,Democrat,[],"['Trump', 'Trump', 'Donald']"
 Hillary Clinton supporters trade votes with third party voters in swing states… https://t.co/MJqN0Nyn9M, hillary clinton supporters trade votes with third party voters in swing states  ,Democrat,"['Clinton', 'Hillary']",['Trump']
 said he was self funding &amp; ended up writing mega checks to Trump businesses w/campaign funds? , said he was self funding and; ended up writing mega checks to trump businesses w/campaign funds  ,Democrat,[],"['Trump', 'Trump', 'Trump']"
Tax problems &amp; Ties to Russia problems for Trump! https://t.co/QqHqmTp0QQ Vote    ,tax problems and; ties to russia problems for trump   vote    ,Democrat,"['Clinton', 'Kaine']",['Trump']
"Trump VP working on DC hotel quits.
https://t.co/aZMqeXDgDx @maddow @Lawrence @chrislhayes   ",trump vp working on dc hotel quits.   maddow  lawrence  chrislhayes   ,Democrat,"['Clinton', 'Kaine']","['Trump', 'trump']"
"Fox ""News"" Spins Solid October Jobs Report As A Win For Trump https://t.co/nlTabiaJaG ",fox  news  spins solid october jobs report as a win for trump  ,Democrat,[],"['Trump', 'Trump']"
     @ Trump International Hotel &amp; Tower… https://t.co/GP7TohX6Ly,       trump international hotel and; tower  ,Democrat,[],"['trump', 'trump', 'Trump']"
Obama: Imagine if I Had Behaved Like Trump https://t.co/Z7P5LQxWPz via @YouTube  ,obama: imagine if i had behaved like trump  via  youtube  ,Democrat,['Obama'],"['Trump', 'trump']"
"Jay Z &amp; Beyonce endorsing Hilary Clinton = Coon move. I guess it's just business, nothing personal - right  ","jay z and; beyonce endorsing hilary clinton   coon move. i guess it s just business, nothing personal - right  ",Democrat,['Clinton'],[]
"ICYMI
    

 https://t.co/S4CFRuVoPJ",icymi        ,Democrat,['Hillary'],[]
Are taxpayers going to have to foot the @realDonaldTrump campaign as well?!      https://t.co/oYLl4yvEqH,are taxpayers going to have to foot the  realdonaldtrump campaign as well        ,Democrat,[],"['Trump', 'Donald']"
regrann_app from teamcanela_pr  -      https://t.co/zYczOGwFu1,regrann app from teamcanela pr  -      ,Democrat,[],[]
Funny Trump quotes to music.  Twitter cuts vids short- whole thing on FB: https://t.co/L0I7cwrwnA https://t.co/qgJqIMrLIw,funny trump quotes to music.  twitter cuts vids short- whole thing on fb:  ,Democrat,[],"['Trump', 'Trump']"
Trump campaign manager: There'd be no rape if women were stronger https://t.co/YF5t7itXM8  KellyAnneConway is a disgrace,trump campaign manager: there d be no rape if women were stronger   kellyanneconway is a disgrace,Democrat,[],"['Trump', 'Trump']"
"Trump should go to jail to. Take money from Charity &amp; use it for himself, rigged a golf tournament, ","trump should go to jail to. take money from charity and; use it for himself, rigged a golf tournament, ",Democrat,[],"['Trump', 'Trump']"
"A narrower Trump loss will make the GOP civil war bloodier, as it will become easier for Trumpists to blame ","a narrower trump loss will make the gop civil war bloodier, as it will become easier for trumpists to blame ",Democrat,[],"['Trump', 'Trump', 'Trump', 'GOP']"
 Trump is an unhinged sociopath pathological liar. TAKE HIM DOWN!    https://t.co/8uHtRRZSfx, trump is an unhinged sociopath pathological liar. take him down     ,Democrat,[],['Trump']
Obvious collusion &amp; interference in  is disgusting &amp; scary.   https://t.co/FexbgrSptt,obvious collusion and; interference in  is disgusting and; scary.   ,Democrat,[],['Trump']
The Story of Us | Hillary Clinton  RT TO AGREE https://t.co/OH8rRbI6fG,the story of us   hillary clinton  rt to agree ,Democrat,"['Clinton', 'Hillary']",[]
"turned on the election coverage and just burst into tears, please vote tomorrow ","turned on the election coverage and just burst into tears, please vote tomorrow ",Democrat,[],[]
"¿Hillary o Trump? 
Trump es populista (entre otras cosas), con eso está todo dicho. 
 "," hillary o trump   trump es populista  entre otras cosas , con eso est  todo dicho.   ",Democrat,['Hillary'],"['Trump', 'Trump']"
Trump campaign condemns burning of historic black church that was spray-painted 'Vote Trump' https://t.co/jYgsabH2i6  ,trump campaign condemns burning of historic black church that was spray-painted  vote trump    ,Democrat,[],"['Trump', 'Trump']"
 - goodnight all. See you at 4am for the results..., - goodnight all. see you at 4am for the results...,Democrat,[],[]
"  gave the job of constructing Trump Tower to Barbara Res, making her the 1st woman to build a skyscraper. ","  gave the job of constructing trump tower to barbara res, making her the 1st woman to build a skyscraper. ",Democrat,[],"['Trump', 'Trump']"
 Trump is unhinged &amp; I don't want him to blow us all up into little bits &amp; pieces.    https://t.co/ujcP6cTWPZ, trump is unhinged and; i don t want him to blow us all up into little bits and; pieces.    ,Democrat,[],['Trump']
".""@Patsy1207: The Daily Show - Hillary Clinton Lives the Black Experience https://t.co/bvyICTcMpY"" Sista'  ",.  patsy1207: the daily show - hillary clinton lives the black experience  sista   ,Democrat,"['Clinton', 'Hillary', 'Hillary']",[]
The 1 good thing about this election:  dems and normal republicans agree!   ,the 1 good thing about this election:  dems and normal republicans agree    ,Democrat,[],"['trump', 'republicans', 'republican']"
 CAMPAIGN SAYS  SUPPORTER TRIED ASSASSINATING TRUMP – IN REALITY IT WAS A REPUBLICAN WITH A POSTER.... always LIES , campaign says  supporter tried assassinating trump   in reality it was a republican with a poster.... always lies ,Democrat,['HILLARY'],"['TRUMP', 'TRUMP', 'trump', 'REPUBLICAN']"
"Voted early  now just working/watching election coverage all day, AMERICA PLEASE VOTE @HillaryClinton &amp;  down ballot!!!!!","voted early  now just working/watching election coverage all day, america please vote  hillaryclinton and;  down ballot     ",Democrat,"['Clinton', 'Hillary']",[]
Lady Gaga sings Come to Mama https://t.co/2jK3ZtZD0m @ladygaga 🙌💗🎤🇺🇸      by ,lady gaga sings come to mama   ladygaga            by ,Democrat,[],[]
   🇺🇸🇫🇷 https://t.co/Y9IkbR7Cwb,        ,Democrat,[],[]
De grootste drek komt boven  https://t.co/Il9zOER9Hg,de grootste drek komt boven  ,Democrat,[],['Trump']
 - Hillary is trustworthy! It's  DUMP who is NOT!  https://t.co/YnpukbeNcO  https://t.co/07NFm7cWPw, - hillary is trustworthy  it s  dump who is not     ,Democrat,['Hillary'],['TRUMP']
